title,author,publisher,pub_date,price,score,image_src,image_name
Do it! 점프 투 파이썬,박응용,이지스퍼블리싱,2019년 06월,"16,920",9.6,https://image.yes24.com/goods/74419916/L,74419916
혼자 공부하는 파이썬,윤인성,한빛미디어,2022년 06월,"19,800",9.6,https://image.yes24.com/goods/109625396/L,109625396
만들면서 배우는 파이썬과 40개의 작품들,장문철,앤써북,2022년 02월,"16,920",9.7,https://image.yes24.com/goods/107490270/L,107490270
모두의 데이터 분석 with 파이썬,송석리,길벗,2019년 04월,"16,200",9.4,https://image.yes24.com/goods/72227684/L,72227684
혼자 공부하는 머신러닝+딥러닝,박해선,한빛미디어,2020년 12월,"23,400",9.8,https://image.yes24.com/goods/96024871/L,96024871
이것이 취업을 위한 코딩 테스트다 with 파이썬,나동빈,한빛미디어,2020년 08월,"30,600",9.6,https://image.yes24.com/goods/91433923/L,91433923
전문가를 위한 파이썬 프로그래밍,미하우 야보르스키,제이펍,2022년 08월,"34,200",,https://image.yes24.com/goods/111157036/L,111157036
파이썬 알고리즘 인터뷰,박상길,책만,2020년 07월,"34,200",9.2,https://image.yes24.com/goods/91084402/L,91084402
1일 1로그 100일 완성 IT 지식,브라이언 W. 커니핸,인사이트(insight),2021년 12월,"18,000",9.9,https://image.yes24.com/goods/105803863/L,105803863
"일잘러의 비밀, 엑셀 대신 파이썬으로 업무 자동화하기",포스코인재창조원,한빛미디어,2022년 05월,"21,600",9.4,https://image.yes24.com/goods/109003861/L,109003861
파이썬 머신러닝 완벽 가이드,권철민,위키북스,2022년 04월,"36,000",10,https://image.yes24.com/goods/108824557/L,108824557
클린 코드 이제는 파이썬이다,알 스웨이가트,책만,2022년 08월,"27,000",,https://image.yes24.com/goods/111408257/L,111408257
핸즈온 머신러닝,오렐리앙 제롱,한빛미디어,2020년 05월,"49,500",9.2,https://image.yes24.com/goods/89959711/L,89959711
밑바닥부터 시작하는 딥러닝,사이토 고키,한빛미디어,2017년 01월,"21,600",9.5,https://image.yes24.com/goods/34970929/L,34970929
예제부터 배우는 거꾸로 파이썬,구재홍,비제이퍼블릭(BJ퍼블릭),,"20,700",,https://image.yes24.com/goods/111379316/L,111379316
Do it! 쉽게 배우는 파이썬 데이터 분석,김영우,이지스퍼블리싱,2022년 05월,"20,700",10,https://image.yes24.com/goods/108947478/L,108947478
백엔드를 위한 Django REST Framework with 파이썬,권태형,영진닷컴,2022년 05월,"16,200",10,https://image.yes24.com/goods/109337398/L,109337398
Do it! 자료구조와 함께 배우는 알고리즘 입문 : 파이썬 편,시바타 보요,이지스퍼블리싱,2020년 07월,"19,800",9.6,https://image.yes24.com/goods/91219874/L,91219874
파이토치 딥러닝 마스터,엘리 스티븐스,책만,2022년 06월,"31,500",,https://image.yes24.com/goods/110242151/L,110242151
밑바닥부터 시작하는 딥러닝 2,사이토 고키,한빛미디어,2019년 05월,"26,100",9.8,https://image.yes24.com/goods/72173703/L,72173703
Python을 이용한 개인화 추천 시스템,임일,도서출판청람(이수영),2022년 06월,"20,000",,https://image.yes24.com/goods/110328538/L,110328538
모두의 인공지능 기초 수학,서지영,길벗,2020년 08월,"22,500",9.1,https://image.yes24.com/goods/91358533/L,91358533
파이썬 한권으로 끝내기,데싸라면,시대고시기획 시대교육,2022년 06월,"24,300",10,https://image.yes24.com/goods/109181647/L,109181647
"머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로",세바스찬 라시카,길벗,2021년 03월,"39,600",10,https://image.yes24.com/goods/98809693/L,98809693
Do it! 첫 파이썬,엘리스 코딩,이지스퍼블리싱,2020년 04월,"12,600",9.7,https://image.yes24.com/goods/89904189/L,89904189
파이썬 코딩의 기술(개정2판),브렛 슬라킨,길벗,2020년 10월,"28,800",9.7,https://image.yes24.com/goods/94197582/L,94197582
밑바닥부터 시작하는 딥러닝 3,사이토 고키,한빛미디어,2020년 11월,"34,200",9.5,https://image.yes24.com/goods/95343845/L,95343845
파이썬 라이브러리를 활용한 데이터 분석,웨스 맥키니,한빛미디어,2019년 05월,"31,500",9.1,https://image.yes24.com/goods/73268296/L,73268296
쉽게 따라 만드는 파이썬 주식 자동매매 시스템,박준성,길벗,2021년 10월,"25,200",9.6,https://image.yes24.com/goods/104102229/L,104102229
나는 파이썬으로 머신러닝한다 1,최정원,씨마스,2022년 06월,"19,800",9.9,https://image.yes24.com/goods/109838545/L,109838545
파이썬을 활용한 베이지안 통계,앨런 B. 다우니,한빛미디어,2022년 06월,"28,800",9.8,https://image.yes24.com/goods/110225436/L,110225436
Black Hat Python 2/e,저스틴 지이츠,에이콘출판사,2022년 04월,"25,200",,https://image.yes24.com/goods/108802330/L,108802330
파이썬 자동화 교과서,구지라 히코즈쿠에,제이펍,2022년 07월,"24,300",9.5,https://image.yes24.com/goods/110509098/L,110509098
모두의 파이썬,이승찬,길벗,2018년 10월,"10,800",9.6,https://image.yes24.com/goods/66531799/L,66531799
Do it! 점프 투 파이썬 라이브러리 예제 편,박응용,이지스퍼블리싱,2022년 05월,"23,400",8,https://image.yes24.com/goods/109209932/L,109209932
혼자 공부하는 첫 프로그래밍 with 파이썬,문현일,한빛미디어,2020년 06월,"15,300",9.5,https://image.yes24.com/goods/90617738/L,90617738
python으로 배우는 OpenCV 프로그래밍,김동근,가메출판사,2021년 12월,"25,200",,https://image.yes24.com/goods/105655600/L,105655600
한 권으로 끝내는 아두이노와 파이썬으로 52개 작품 만들기,장문철,앤써북,2022년 03월,"19,800",9.4,https://image.yes24.com/goods/107663960/L,107663960
파이썬 라이브러리를 활용한 머신러닝,안드레아스 뮐러,한빛미디어,2022년 02월,"29,700",9.9,https://image.yes24.com/goods/107680777/L,107680777
데이터 과학을 위한 통계,피터 브루스,한빛미디어,2021년 05월,"30,600",9.6,https://image.yes24.com/goods/99942893/L,99942893
파이썬 코딩 도장,남재윤,길벗,2018년 11월,"22,500",9.5,https://image.yes24.com/goods/66758183/L,66758183
파이썬 딥러닝 파이토치 (Python Deep Learning PyTorch),이경택,정보문화사,2020년 10월,"22,500",9.3,https://image.yes24.com/goods/93376077/L,93376077
The Python 3 Standard Library by Example,더그 헬먼,에이콘출판사,2020년 06월,"52,200",9,https://image.yes24.com/goods/90576644/L,90576644
코어 파이썬 애플리케이션 프로그래밍 Core Python Applications Programming Third Edition,오현석,에이콘출판사,2014년 01월,"45,000",8,https://image.yes24.com/goods/11949670/L,11949670
Do it! 점프 투 장고,박응용,이지스퍼블리싱,2021년 01월,"17,820",9.8,https://image.yes24.com/goods/96376772/L,96376772
Python Programming for Beginners,제이슨 캐넌,에이콘출판사,2015년 11월,"15,300",4,https://image.yes24.com/goods/23029348/L,23029348
Python Design Patterns,제나디 즐로빈,에이콘출판사,2014년 03월,"10,800",,https://image.yes24.com/goods/12362965/L,12362965
Python Machine Learning by Example,요우시 리우,에이콘출판사,2018년 09월,"22,500",,https://image.yes24.com/goods/64096729/L,64096729
Building Machine Learning Systems with Python 한국어판,윌리 리커트,에이콘출판사,2015년 09월,"27,000",10,https://image.yes24.com/goods/20296766/L,20296766
CODING BASICS PYTHON,김상민,REXmedia(렉스미디어),2022년 02월,"18,000",,https://image.yes24.com/goods/107036371/L,107036371
OpenCV · Python 머신러닝 · 딥러닝 프로그래밍,김동근,가메출판사,2022년 03월,"23,400",,https://image.yes24.com/goods/108720317/L,108720317
최적합 전문코딩능력평가 COS PRO 2급 Python,장대경,성안당,2019년 04월,"19,800",10,https://image.yes24.com/goods/72307788/L,72307788
Do it! 파이썬 생활 프로그래밍,김창현,이지스퍼블리싱,2020년 07월,"18,000",9.5,https://image.yes24.com/goods/91437485/L,91437485
파이썬 머신러닝 판다스 데이터 분석,오승환,정보문화사,2019년 06월,"22,500",9.2,https://image.yes24.com/goods/74258258/L,74258258
파이썬 Python 1학년,모리 요시나오,성안당,2018년 12월,"15,300",9.9,https://image.yes24.com/goods/67451303/L,67451303
실무자를 위한 파이썬 Python 100제,오승환,정보문화사,2020년 02월,"18,000",9.6,https://image.yes24.com/goods/89342359/L,89342359
Python과 Pygame으로 게임 만들기,알 슈베이가르트,정보문화사,2014년 06월,"20,700",,https://image.yes24.com/goods/13709740/L,13709740
김변수와 시작하는 코딩생활 with 파이썬,코뮤니티 운영진(휴몬랩),영진닷컴,2022년 03월,"16,200",10,https://image.yes24.com/goods/108038633/L,108038633
Python 파이썬 2학년 스크래핑의 구조,모리 요시나오,성안당,2021년 11월,"15,300",9.6,https://image.yes24.com/goods/104862127/L,104862127
파이썬 Python 2학년,모리 요시나오,성안당,2021년 05월,"15,300",,https://image.yes24.com/goods/101510643/L,101510643
The Python - 파이썬 프로그래밍,허진경,BOOKK(부크크),2021년 09월,"32,000",,https://image.yes24.com/goods/103756013/L,103756013
프로그래머를 위한 Python? 파이썬,폴 데이텔,성안당,2021년 12월,"34,200",9.8,https://image.yes24.com/goods/105790286/L,105790286
Python 3 START-UP,신윤환,북스홀릭퍼블리싱,2018년 06월,"22,500",,https://image.yes24.com/goods/61510018/L,61510018
Python으로 시작하는 빅데이터분석 및 인공지능,조준모,인피니티북스,2021년 02월,"26,000",,https://image.yes24.com/goods/97697238/L,97697238
비트코딩 Python,박해민,햄큐(HAMQ),2018년 10월,"18,000",6,https://image.yes24.com/goods/66884838/L,66884838
작심 3일 파이썬 Python,황덕창,스포트라잇북,2019년 04월,"16,200",,https://image.yes24.com/goods/72149483/L,72149483
컴퓨팅 사고력 프로그래밍 파이썬 PYTHON,김충석,이한미디어,2020년 02월,"22,000",,https://image.yes24.com/goods/88240939/L,88240939
Python Cookbook,데이비드 비즐리,인피니티북스,2014년 02월,"34,200",,https://image.yes24.com/goods/11949491/L,11949491
OpenCV-Python으로 배우는 영상처리 및 응용,정성환,생능출판사,2020년 11월,"35,000",,https://image.yes24.com/goods/95785417/L,95785417
알파(R과 Python)를 활용한 인공지능 챗봇 14,황윤찬,스토리조아(STORYJOA),2020년 12월,"20,700",,https://image.yes24.com/goods/96568020/L,96568020
Python으로 배우는 문제해결과 인공지능,김현정,인피니티북스,2021년 02월,"23,000",,https://image.yes24.com/goods/97702064/L,97702064
이기적 빅데이터분석기사 실기 기본서,나홍석,영진닷컴,2022년 05월,"28,800",10,https://image.yes24.com/goods/109009095/L,109009095
누구나 파이썬 Python 너도 데이터 가지고 놀 수 있어!,민형기,잇플ITPLE,2020년 01월,"16,200",9.1,https://image.yes24.com/goods/86962608/L,86962608
Python을 이용한 데이터 분석과 시각화,김계수,한나래,2020년 10월,"28,000",,https://image.yes24.com/goods/93520247/L,93520247
사물인터넷 with Python 실전 프로젝트 가이드,박진현,아이콕스(iCox),2019년 08월,"24,700",8,https://image.yes24.com/goods/78213004/L,78213004
Python과 SQL을 활용한 실전 데이터 전처리,이현호,카오스북,2018년 07월,"13,000",,https://image.yes24.com/goods/62158196/L,62158196
파이썬 Python을 이용한 통계학 원론,권세혁,교우사(오판근),2022년 03월,"23,000",,https://image.yes24.com/goods/107478267/L,107478267
PYTHON 파이썬만 잡아도,김병만,카오스북,2018년 07월,"25,000",,https://image.yes24.com/goods/62057071/L,62057071
Python 실습으로 기초부터,이진영,서현사,2017년 08월,"22,000",,https://image.yes24.com/goods/98795965/L,98795965
파이썬으로 하는 데브옵스,노아 기프트,에이콘출판사,2021년 06월,"36,000",,https://image.yes24.com/goods/102181721/L,102181721
이것이 MySQL이다,우재남,한빛미디어,2020년 05월,"28,800",9.8,https://image.yes24.com/goods/90118480/L,90118480
Raptor와 Python으로 배우는 소프트웨어 기초설계,하옥균,연두에디션,2021년 11월,"22,000",,https://image.yes24.com/goods/107035314/L,107035314
Python을 이용한 공학수치해석,Jaan Kiusalaas,학산미디어,2021년 09월,"32,000",,https://image.yes24.com/goods/105120823/L,105120823
파이썬으로 살펴보는 아키텍처 패턴,해리 퍼시벌,한빛미디어,2021년 06월,"28,800",9.1,https://image.yes24.com/goods/101818336/L,101818336
프로 안드로이드 SL4A : ProAndroid Python with SL4A,Paul Ferrill,와우북스,2012년 02월,"23,400",,https://image.yes24.com/goods/6271048/L,6271048
Python으로 쉽게 배우는 통계 프로그래밍,김재희,자유아카데미,2021년 05월,"28,000",,https://image.yes24.com/goods/101986150/L,101986150
Let’s Start Coding with Raptor & Python,김충석,앤아이컴즈,2019년 08월,"24,000",,https://image.yes24.com/goods/78515937/L,78515937
Python Programming 터틀부터 게임 개발까지,이영준,교학사,2019년 03월,"13,500",,https://image.yes24.com/goods/70874512/L,70874512
나만의 Python Game 만들기,알 슈베이가르트,정보문화사,2014년 06월,"22,500",,https://image.yes24.com/goods/13709746/L,13709746
Python으로 학습하는 컴퓨터 알고리즘,배인한,홍릉,2020년 12월,"20,000",,https://image.yes24.com/goods/96402750/L,96402750
R과 Python을 이용한 비모수통계학,박상언,자유아카데미,2022년 01월,"24,000",,https://image.yes24.com/goods/105671368/L,105671368
스마트로봇 EV3를 활용한 Python 프로그래밍,남상엽,상학당,2020년 09월,"30,000",,https://image.yes24.com/goods/92728014/L,92728014
Python으로 체험하는 딥러닝,아사카와 신이치,한티미디어,2019년 02월,"23,000",,https://image.yes24.com/goods/69774984/L,69774984
Python을 이용한 빅데이터 분석 기초,백현기,공동체,2021년 01월,"17,000",,https://image.yes24.com/goods/97703156/L,97703156
스마트시티를 위한 PYTHON 프로그래밍,김성환,서울시립대학교출판부,2022년 03월,"30,000",,https://image.yes24.com/goods/108553550/L,108553550
예제 중심의 Python 3,최용,인피니티북스,2014년 02월,"22,500",7.6,https://image.yes24.com/goods/12073552/L,12073552
컴퓨터와 Python을 활용한 컴퓨팅 사고,오하영,휴먼싸이언스,2018년 02월,"13,000",,https://image.yes24.com/goods/61260498/L,61260498
비지니스 Python 첫걸음,나카지마 쇼,출판사Bogook(출판사보국),2021년 11월,"20,700",,https://image.yes24.com/goods/105182492/L,105182492
Python 예제로 배우는 OpenCV 3.x,Prateek Joshi,홍릉과학출판사,2018년 09월,"27,000",,https://image.yes24.com/goods/64728927/L,64728927
파이썬 증권 데이터 분석,김황후,한빛미디어,2020년 07월,"28,800",9.5,https://image.yes24.com/goods/90578506/L,90578506
실전 알고리듬 트레이딩 레벨업,안드레아스 F. 클레노우,에이콘출판사,2022년 07월,"36,000",,https://image.yes24.com/goods/110815873/L,110815873
케라스 창시자에게 배우는 딥러닝,프랑소와 숄레,길벗,2018년 10월,"29,700",8.9,https://image.yes24.com/goods/65050162/L,65050162
파이썬 텍스트 마이닝 완벽 가이드,박상언,위키북스,2022년 02월,"25,200",,https://image.yes24.com/goods/107008224/L,107008224
데이터 사이언티스트 실전 노트,이지영,비제이퍼블릭(BJ퍼블릭),2022년 06월,"27,000",10,https://image.yes24.com/goods/110281958/L,110281958
실전 시계열 분석,에일린 닐슨,한빛미디어,2021년 04월,"34,200",9.4,https://image.yes24.com/goods/98576347/L,98576347
데싸노트의 실전에서 통하는 머신러닝,권시현,골든래빗,2022년 07월,"30,600",10,https://image.yes24.com/goods/110511505/L,110511505
선형대수와 통계학으로 배우는 머신러닝 with 파이썬,장철원,비제이퍼블릭(BJ퍼블릭),2021년 01월,"33,750",9.2,https://image.yes24.com/goods/97032765/L,97032765
Do it! 장고+부트스트랩 파이썬 웹 개발의 정석,이성용,이지스퍼블리싱,2021년 01월,"28,800",9.7,https://image.yes24.com/goods/96541859/L,96541859
파이썬 마스터 3급,김상민,REXmedia(렉스미디어),2021년 12월,"16,200",,https://image.yes24.com/goods/105422326/L,105422326
현장에서 바로 써먹는 데이터 분석 with 파이썬,김임용,심통,2022년 06월,"28,800",10,https://image.yes24.com/goods/110245221/L,110245221
이것이 데이터 분석이다 with 파이썬,윤기태,한빛미디어,2020년 02월,"25,200",9.5,https://image.yes24.com/goods/87039632/L,87039632
모두의 알고리즘 with 파이썬,이승찬,길벗,2017년 05월,"14,400",9.4,https://image.yes24.com/goods/40443936/L,40443936
파이썬으로 웹 크롤러 만들기,라이언 미첼,한빛미디어,2019년 03월,"22,500",9.4,https://image.yes24.com/goods/71047040/L,71047040
Must Have 텐초의 파이토치 딥러닝 특강,이종민,골든래빗,2022년 08월,"27,000",,https://image.yes24.com/goods/111102197/L,111102197
데이터 과학 기반의 파이썬 빅데이터 분석,이지영,한빛아카데미,2020년 12월,"28,000",,https://image.yes24.com/goods/96652194/L,96652194
Do it! 점프 투 플라스크,박응용,이지스퍼블리싱,2020년 11월,"17,820",9.6,https://image.yes24.com/goods/95751850/L,95751850
파이썬 객체지향 프로그래밍 4/e,스티븐 로트,에이콘출판사,2022년 06월,"38,700",,https://image.yes24.com/goods/110141162/L,110141162
처음 시작하는 파이썬,빌 루바노빅,한빛미디어,2020년 08월,"32,400",9.2,https://image.yes24.com/goods/91870652/L,91870652
Hello Coding 그림으로 개념을 이해하는 알고리즘,아디트야 바르가바,한빛미디어,2017년 04월,"19,800",9.4,https://image.yes24.com/goods/37885448/L,37885448
파이썬과R,심송용,한국방송통신대학교출판문화원,2020년 07월,"14,900",,https://image.yes24.com/goods/91766761/L,91766761
파이썬 클린 코드,마리아노 아나야,터닝포인트,2019년 02월,"25,200",9,https://image.yes24.com/goods/69064790/L,69064790
파이썬 데이터 분석 실무 테크닉 100,시모야마 테루마사,위키북스,2020년 07월,"23,400",10,https://image.yes24.com/goods/91302724/L,91302724
파이썬 GUI 프로그래밍 쿡북 3/e,부르크하르트 메이어,에이콘출판사,2021년 09월,"31,500",7,https://image.yes24.com/goods/103596485/L,103596485
파이썬을 이용한 비트코인 자동매매,조대표,파이스탁,2021년 03월,"24,300",8,https://image.yes24.com/goods/98135876/L,98135876
파이썬 해킹 레시피,공재웅,비제이퍼블릭(BJ퍼블릭),2021년 06월,"23,400",10,https://image.yes24.com/goods/101921911/L,101921911
고성능 파이썬,미샤 고렐릭,한빛미디어,2021년 05월,"32,400",9.6,https://image.yes24.com/goods/99474941/L,99474941
퀀트 투자를 위한 머신러닝·딥러닝 알고리듬 트레이딩 2/e,스테판 젠슨,에이콘출판사,2021년 09월,"45,000",,https://image.yes24.com/goods/103737182/L,103737182
머신러닝 딥러닝을 이용한 A.I. 자율주행 RC카 프로젝트 with 파이썬+아두이노,서민우,앤써북,2022년 05월,"16,200",9,https://image.yes24.com/goods/109178155/L,109178155
파이썬으로 만드는 나만의 게임,이수안,비제이퍼블릭(BJ퍼블릭),2022년 01월,"22,500",9.4,https://image.yes24.com/goods/106349915/L,106349915
Introduction to 파이썬,황재호,인포앤북,2021년 03월,"22,500",9.8,https://image.yes24.com/goods/97059137/L,97059137
엑셀이 편해지는 파이썬,펠릭스 춤슈타인,한빛미디어,2022년 04월,"25,200",9.6,https://image.yes24.com/goods/108919240/L,108919240
똑똑한 파이썬,황재호,인포앤북,2021년 06월,"16,200",,https://image.yes24.com/goods/101861210/L,101861210
윤성우의 열혈 파이썬 기초편,윤성우,오렌지미디어,2018년 11월,"14,400",,https://image.yes24.com/goods/67025877/L,67025877
바이오파이썬으로 만나는 생물정보학,한주현,비제이퍼블릭(BJ퍼블릭),2019년 03월,"23,400",,https://image.yes24.com/goods/70861061/L,70861061
모두의 인공지능 with 파이썬,이영호,길벗,2020년 12월,"19,800",10,https://image.yes24.com/goods/96262613/L,96262613
두근두근 파이썬,천인국,생능출판사,2017년 01월,"23,280",9.4,https://image.yes24.com/goods/35279965/L,35279965
파이썬 디자인 패턴 2/e,체탄 기리다,에이콘출판사,2018년 11월,"13,500",,https://image.yes24.com/goods/67024256/L,67024256
웹 크롤링 & 데이터 분석 with 파이썬,장철원,인사이트(insight),2022년 01월,"18,000",,https://image.yes24.com/goods/106175772/L,106175772
실무자를 위한 딥러닝,로널드 크누젤,에이콘출판사,2022년 06월,"36,000",10,https://image.yes24.com/goods/110123138/L,110123138
전문가를 위한 파이썬,루시아누 하말류,한빛미디어,2016년 08월,"49,500",9.5,https://image.yes24.com/goods/30231768/L,30231768
윤성우의 열혈 파이썬 중급편,윤성우,오렌지미디어,2019년 10월,"14,400",10,https://image.yes24.com/goods/81519650/L,81519650
XGBoost와 사이킷런을 활용한 그레이디언트 부스팅,코리 웨이드,한빛미디어,2022년 04월,"30,600",9.8,https://image.yes24.com/goods/108708980/L,108708980
인공지능,천인국,인피니티북스,2020년 02월,"30,000",,https://image.yes24.com/goods/87663844/L,87663844
파이썬을 이용한 알고리즘 트레이딩,이브스 힐피쉬,제이펍,2021년 07월,"26,100",10,https://image.yes24.com/goods/102714050/L,102714050
파이썬 데이터 분석 입문,클린턴 브라운리,한빛미디어,2017년 10월,"24,300",7.6,https://image.yes24.com/goods/53584364/L,53584364
파이썬을 활용한 금융 분석,이브 힐피시,한빛미디어,2022년 03월,"40,500",9.7,https://image.yes24.com/goods/108553612/L,108553612
암호와 해킹,장삼용,정보문화사,2019년 08월,"20,700",9.4,https://image.yes24.com/goods/77133746/L,77133746
실전 알고리즘 트레이딩 배우기,세바스티앙 도나디오,에이콘출판사,2021년 02월,"31,500",,https://image.yes24.com/goods/97583384/L,97583384
금융 파이썬 쿡북,에릭 르윈슨,에이콘출판사,2021년 02월,"31,500",,https://image.yes24.com/goods/97246281/L,97246281
가장 쉬운 독학 알고리즘 첫걸음 파이썬편,마스이 도시카츠,동양북스(동양books),2022년 05월,"21,150",10,https://image.yes24.com/goods/109143633/L,109143633
마인크래프트로 배우는 파이썬 프로그래밍,크레이그 리처드슨,제이펍,2016년 08월,"22,500",8.6,https://image.yes24.com/goods/30123117/L,30123117
Do it! 첫 코딩 with 파이썬,정동균,이지스퍼블리싱,2021년 01월,"16,200",9.8,https://image.yes24.com/goods/96580456/L,96580456
뚝딱뚝딱 파이썬 자동화,알 스웨이가트,인사이트(insight),2021년 07월,"29,700",10,https://image.yes24.com/goods/102728300/L,102728300
실무에 바로 적용하는 파이썬 코드 레시피 302,구로즈미 다카유키,제이펍,2022년 04월,"28,800",9.8,https://image.yes24.com/goods/108588316/L,108588316
파이썬으로 만드는 인공지능,오일석,한빛아카데미,2021년 01월,"31,000",9,https://image.yes24.com/goods/96969993/L,96969993
한 권으로 다지는 머신러닝&딥러닝 with 파이썬,알베르토 아르타산체스,한빛미디어,2021년 10월,"36,000",9.5,https://image.yes24.com/goods/104122934/L,104122934
강화학습 첫걸음,아서 줄리아니,한빛미디어,2017년 12월,"16,200",8.8,https://image.yes24.com/goods/57617908/L,57617908
파이썬으로 풀어보는 회귀분석,루카 마싸론,에이콘출판사,2018년 12월,"27,000",,https://image.yes24.com/goods/67450185/L,67450185
"파이썬 웹 프로그래밍, 실전편",김석훈,한빛미디어,2019년 11월,"28,800",8.6,https://image.yes24.com/goods/80855594/L,80855594
코딩 테스트로 시작하는 파이썬 프로그래밍,다니엘 진가로,영진닷컴,2022년 04월,"21,600",10,https://image.yes24.com/goods/108929583/L,108929583
파이썬 무작정 따라하기,서승희,길벗,2021년 12월,"14,400",9.9,https://image.yes24.com/goods/105520611/L,105520611
실전 파이썬 핸즈온 프로젝트,리 본,책만,2022년 05월,"25,200",,https://image.yes24.com/goods/109708964/L,109708964
파이썬 비동기 라이브러리 Asyncio,케일럽 해팅,한빛미디어,2021년 05월,"16,200",8.5,https://image.yes24.com/goods/99474986/L,99474986
파이썬 챌린지,니콜라 레이시,제이펍,2021년 05월,"10,080",9.4,https://image.yes24.com/goods/101442104/L,101442104
사이버 보안을 위한 머신러닝 쿡북,엠메누엘 츠케르만,에이콘출판사,2021년 10월,"31,500",,https://image.yes24.com/goods/104425262/L,104425262
난생처음 파이썬 프로그래밍,우재남,한빛아카데미,2021년 06월,"24,000",,https://image.yes24.com/goods/102485981/L,102485981
파이썬 딥러닝 머신러닝 입문,오승환,정보문화사,2021년 01월,"22,500",9,https://image.yes24.com/goods/96087004/L,96087004
처음 배우는 딥러닝 챗봇,조경래,한빛미디어,2020년 11월,"23,400",9,https://image.yes24.com/goods/94462359/L,94462359
흥미로운 베이지안 통계,윌 커트,에이콘출판사,2020년 12월,"27,000",,https://image.yes24.com/goods/96379169/L,96379169
자연어 처리 쿡북 with 파이썬,크리슈나 바브사,에이콘출판사,2019년 01월,"27,000",7,https://image.yes24.com/goods/68733448/L,68733448
21개의 작고 재미난 파이썬 프로젝트,켄 유엔스-클락,제이펍,2021년 08월,"27,000",10,https://image.yes24.com/goods/102935682/L,102935682
"엑셀, R, 파이썬으로 시작하는 데이터 분석",조지 마운트,한빛미디어,2022년 04월,"19,800",9.4,https://image.yes24.com/goods/109048441/L,109048441
파이썬으로 무인도 탈출하기,박정호,생능출판사,2019년 08월,"12,600",9.6,https://image.yes24.com/goods/78215635/L,78215635
스타트 파이썬,황재호,인포앤북,2022년 02월,"18,900",,https://image.yes24.com/goods/107445081/L,107445081
생명정보학 알고리즘,미겔 로샤,에이콘출판사,2020년 10월,"36,000",,https://image.yes24.com/goods/93763052/L,93763052
파이썬으로 데이터 마이닝 시작하기,나단 그리넬치,에이콘출판사,2019년 12월,"18,900",,https://image.yes24.com/goods/84781000/L,84781000
