title,author,publisher,pub_date,price,score,image_src,image_name
유쾌한 코딩,하일규,인피니티북스,2020년 03월,"17,000",,https://image.yes24.com/goods/89564316/L,89564316
손에 잡히는 실전 비즈니스 인텔리전스,아메드 셰리프,에이콘출판사,2017년 04월,"27,000",,https://image.yes24.com/goods/38965516/L,38965516
파이토치 첫걸음,두세교,제이펍,2019년 05월,"21,600",10,https://image.yes24.com/goods/72307730/L,72307730
핵심 딥러닝 입문 세트,,책만,,"48,600",9,https://image.yes24.com/goods/95888250/L,95888250
딥러닝 데이터 전처리 입문,앨런 비소첵,에이콘출판사,2018년 05월,"18,000",,https://image.yes24.com/goods/60744843/L,60744843
IPython 6.0,토마스 비터만,에이콘출판사,2018년 03월,"27,000",,https://image.yes24.com/goods/59057807/L,59057807
부모와 교사를 위한 화살표 코딩 가이드북,맥스 웨인라이트,길벗어린이,2017년 12월,"14,250",10,https://image.yes24.com/goods/57620154/L,57620154
화살표를 따라가며 패턴을 익히는 화살표 코딩 4,맥스 웨인라이트,길벗어린이,2017년 12월,"9,500",10,https://image.yes24.com/goods/57620023/L,57620023
화살표를 따라가며 패턴을 익히는 화살표 코딩 3,맥스 웨인라이트,길벗어린이,2017년 12월,"9,500",10,https://image.yes24.com/goods/57619989/L,57619989
화살표를 따라가며 패턴을 익히는 화살표 코딩 1,맥스 웨인라이트,길벗어린이,2017년 12월,"9,500",10,https://image.yes24.com/goods/57619637/L,57619637
트위스티드,제시카 맥켈러,인사이트(insight),2014년 08월,"16,200",,https://image.yes24.com/goods/14206850/L,14206850
케라스 딥러닝 응용,리테쉬 바그와트,에이콘출판사,2020년 06월,"31,500",,https://image.yes24.com/goods/90523881/L,90523881
씽크 파이썬 Think Python,앨런 다우니,길벗,2017년 10월,"19,800",,https://image.yes24.com/goods/50280783/L,50280783
Black Hat Python,저스틴 지이츠,에이콘출판사,2015년 04월,"22,500",7,https://image.yes24.com/goods/17571220/L,17571220
처음 만나는 AI 수학 with Python,아즈마 유키나가,영진닷컴,2021년 01월,"20,700",8,https://image.yes24.com/goods/96805069/L,96805069
Python을 이용한 개인화 추천시스템,임일,도서출판청람(이수영),2020년 08월,"18,000",8,https://image.yes24.com/goods/92150193/L,92150193
Getting Start Python(파이썬)2nd,김영아,구민사,2019년 04월,"22,500",,https://image.yes24.com/goods/72273492/L,72273492
The Python - 파이썬 프로그래밍 3부,허진경,BOOKK(부크크),2019년 07월,"28,000",,https://image.yes24.com/goods/80084289/L,80084289
The Python - 파이썬 프로그래밍 2부,허진경,BOOKK(부크크),2019년 07월,"18,000",,https://image.yes24.com/goods/80084264/L,80084264
The Python - 파이썬 프로그래밍 1부,허진경,BOOKK(부크크),2019년 07월,"22,000",,https://image.yes24.com/goods/80084247/L,80084247
Python을 이용한 공학수치해석,Jaan Kiusalaas,학산미디어,2020년 02월,"32,000",,https://image.yes24.com/goods/89897080/L,89897080
python으로 배우는 OpenCV 프로그래밍,김동근,가메출판사,2018년 08월,"23,400",,https://image.yes24.com/goods/64089709/L,64089709
Python 실습으로 기초부터,이진영,서현사,2017년 08월,"21,000",,https://image.yes24.com/goods/47621747/L,47621747
The Python,허진경,BOOKK(부크크),2018년 11월,"25,000",,https://image.yes24.com/goods/67326858/L,67326858
Internet Programming with Python 21일 완성,,삼각형프레스,1997년 11월,"15,300",,https://image.yes24.com/goods/41408/L,41408
혼자 공부하는 파이썬,윤인성,한빛미디어,2019년 06월,"16,200",9.4,https://image.yes24.com/goods/74269975/L,74269975
파이썬 학습 로드맵 세트,김석훈,한빛미디어,2019년 11월,"64,800",9,https://image.yes24.com/goods/82145777/L,82145777
핸즈온 머신러닝 · 딥러닝 알고리즘 트레이딩,스테판 젠슨,에이콘출판사,2020년 07월,"38,700",,https://image.yes24.com/goods/91304565/L,91304565
파이썬 GUI 프로그래밍 쿡북 2/e,부르크하르트 메이어,에이콘출판사,2018년 04월,"31,500",9,https://image.yes24.com/goods/59871444/L,59871444
RESTful 파이썬 웹 서비스 제작,가스통 힐라,에이콘출판사,2017년 07월,"31,500",10,https://image.yes24.com/goods/43845343/L,43845343
파이썬 프로그래밍으로 지루한 작업 자동화하기,알 스웨이가트,스포트라잇북,2019년 01월,"27,000",8.2,https://image.yes24.com/goods/36067504/L,36067504
데이터 과학,조엘 그루스,인사이트(insight),2016년 06월,"24,300",8.4,https://image.yes24.com/goods/27951467/L,27951467
파이썬과 Jupyter Notebook,시릴 로산트,에이콘출판사,2016년 03월,"18,000",,https://image.yes24.com/goods/24968840/L,24968840
파이썬을 활용한 공격적 & 방어적 해킹 프로그래밍,저스틴 지이츠,에이콘출판사,2015년 05월,"42,120",,https://image.yes24.com/goods/17703501/L,17703501
파이썬 머신러닝 완벽 가이드,권철민,위키북스,2020년 02월,"34,200",9.5,https://image.yes24.com/goods/87044746/L,87044746
미적분과 벡터해석 기초,심성아,경문사,2020년 03월,"15,000",8,https://image.yes24.com/goods/89325687/L,89325687
파이썬 for Beginner,우재남,한빛아카데미,2020년 01월,"23,000",10,https://image.yes24.com/goods/83849188/L,83849188
파이썬 라이브러리를 활용한 머신러닝,안드레아스 뮐러,한빛미디어,2019년 03월,"28,800",9.2,https://image.yes24.com/goods/70969329/L,70969329
파이썬으로 배우는 알고리즘 트레이딩,조대표,위키북스,2019년 03월,"36,000",9,https://image.yes24.com/goods/70804948/L,70804948
파이썬과 케라스를 이용한 딥러닝/강화학습 주식투자,퀀티랩,위키북스,2020년 04월,"25,200",8,https://image.yes24.com/goods/89999978/L,89999978
컴퓨팅 사고를 위한 파이썬,한선관,생능출판사,2019년 02월,"27,550",,https://image.yes24.com/goods/70140586/L,70140586
파이썬을 이용한 웹 크롤링과 스크레이핑,카토 코타,위키북스,2018년 03월,"27,000",,https://image.yes24.com/goods/59307498/L,59307498
파이썬 네트워크 프로그래밍,서열규,복두출판사,2020년 03월,"27,000",,https://image.yes24.com/goods/90428642/L,90428642
처음 만나는 알고리즘 + 처음 만나는 파이썬,,제이펍,2017년 04월,"36,900",9.2,https://image.yes24.com/goods/41733133/L,41733133
데이터 전처리 대전,모토하시 도모미쓰,한빛미디어,2019년 11월,"27,000",8.7,https://image.yes24.com/goods/80771725/L,80771725
파이썬을 이용한 통계적 머신러닝,박유성,자유아카데미,2021년 02월,"32,000",,https://image.yes24.com/goods/97684463/L,97684463
파이썬으로 다시 배우는 핵심 고등 수학,타니지리 카오리,위키북스,2019년 11월,"22,500",8,https://image.yes24.com/goods/80909273/L,80909273
파이썬으로 만드는 암호화폐 자동 거래 시스템,박재현,위키북스,2018년 04월,"22,500",,https://image.yes24.com/goods/60203451/L,60203451
파이썬을 활용한 금융 분석,이브 힐피시,한빛미디어,2016년 06월,"37,800",8,https://image.yes24.com/goods/27727661/L,27727661
Hello Coding 한입에 쏙 파이썬,김왼손,한빛미디어,2018년 06월,"13,500",9.3,https://image.yes24.com/goods/61410302/L,61410302
스타트 파이썬,황재호,(주)코딩스쿨,2018년 09월,"17,100",10,https://image.yes24.com/goods/63791787/L,63791787
문과생을 위한 파이썬,홍성인,인디라이프,2020년 07월,"16,650",9.7,https://image.yes24.com/goods/90981956/L,90981956
머신 러닝 부트캠프 with 파이썬,주식회사 시스템 계획 연구소,길벗,2018년 05월,"19,800",9,https://image.yes24.com/goods/60897073/L,60897073
파이썬으로 배우는 블록체인 구조와 이론,조성현,위키북스,2019년 05월,"24,300",,https://image.yes24.com/goods/72227615/L,72227615
순서도로 배우는 파이썬,김종훈,다올미디어,2016년 06월,"15,300",,https://image.yes24.com/goods/28344646/L,28344646
비전공자의데이터분석을위한 파이썬기초,염기원,복두출판사,2020년 08월,"15,000",,https://image.yes24.com/goods/92311051/L,92311051
파이썬 399 Step,문혜영,아이콕스(iCox),2022년 03월,"20,900",,https://image.yes24.com/goods/107888702/L,107888702
초등 교과수학코딩 with 파이썬,하우홍,BOOKK(부크크),2019년 05월,"15,700",,https://image.yes24.com/goods/74260204/L,74260204
한권으로 파이썬과 드론 날로 먹기,이현종,잇플ITPLE,2020년 07월,"16,200",9.8,https://image.yes24.com/goods/91160086/L,91160086
파이썬 프로그래밍,김영탁,홍릉과학출판사,2020년 01월,"34,000",,https://image.yes24.com/goods/86023334/L,86023334
파이썬 머신러닝,세바스티안 라슈카,지앤선(志&嬋),2017년 01월,"28,800",8.6,https://image.yes24.com/goods/35242117/L,35242117
파이썬3 바이블,이강성,프리렉,2013년 10월,"37,800",9,https://image.yes24.com/goods/11024087/L,11024087
코딩 부트캠프 with 파이썬,유모토 미치타카,길벗,2017년 12월,"18,000",8,https://image.yes24.com/goods/57521036/L,57521036
알기 쉬운 파이썬 SQL 코딩하기,정현희,크라운출판사,2020년 03월,"13,500",,https://image.yes24.com/goods/89469136/L,89469136
심플 파이썬,김동주,BOOKK(부크크),2019년 12월,"13,400",,https://image.yes24.com/goods/85118583/L,85118583
블록과 함께 하는 파이썬 딥러닝 케라스,김태영,디지털북스,2017년 09월,"22,500",6,https://image.yes24.com/goods/49867702/L,49867702
비주얼 코딩 스크래치&파이썬+비주얼 과학 패키지세트/전2권,,청어람아이(청어람미디어),2016년 12월,"37,440",,https://image.yes24.com/goods/38292137/L,38292137
파이썬,정재화,에피스테메(방송대출판문화원),2018년 03월,"33,250",,https://image.yes24.com/goods/59190151/L,59190151
파이썬을 사용한 프로그래밍 입문,채진석,정익사,2016년 03월,"23,000",,https://image.yes24.com/goods/24557224/L,24557224
그림으로 정리한 알고리즘과 자료구조,조민호,정보문화사,2018년 08월,"13,500",8.5,https://image.yes24.com/goods/62600107/L,62600107
최신 웹 개발 공략서,코가이 단,제이펍,2014년 05월,"23,400",8,https://image.yes24.com/goods/13141981/L,13141981
Microsoft Azure Machine Learning,로저 바르가,비제이퍼블릭(BJ퍼블릭),2016년 05월,"23,400",,https://image.yes24.com/goods/27642921/L,27642921
구글 앱 엔진 시작하기,박상엽,인사이트(insight),2010년 02월,"17,820",4.5,https://image.yes24.com/goods/3677443/L,3677443
The Python Standard Library by Example 한국어판,더그 헬먼,에이콘출판사,2012년 06월,"45,000",8,https://image.yes24.com/goods/7130016/L,7130016
Building Machine Learning Systems with Python 한국어판,윌리 리커트,에이콘출판사,2014년 03월,"27,000",,https://image.yes24.com/goods/12417738/L,12417738
누구나 파이썬 Python,민형기,잇플ITPLE,2019년 06월,"14,400",9.6,https://image.yes24.com/goods/74265360/L,74265360
예제 중심의 Python 파이썬,최용,인피니티북스,2011년 11월,"16,200",9.4,https://image.yes24.com/goods/5983602/L,5983602
빠르게 활용하는 Python 파이썬 3 프로그래밍,신호철,위키북스,2009년 06월,"23,400",8.6,https://image.yes24.com/goods/3432490/L,3432490
Python 파이썬,이강성,프리렉,2005년 08월,"31,500",9.8,https://image.yes24.com/goods/1783933/L,1783933
Python(파이썬),,프리렉,2003년 03월,"28,800",7.2,https://image.yes24.com/goods/344641/L,344641
왕초보를 위한 Python 파이썬 (Ver 2.2),,사이버출판사,2002년 04월,"12,600",9,https://image.yes24.com/goods/271163/L,271163
Let’s Start Coding with Raptor & Python (랩터 & 파이썬),김충석,이한미디어,2018년 12월,"22,800",,https://image.yes24.com/goods/67533913/L,67533913
Head First Python,폴 배리,한빛미디어,2011년 10월,"27,000",8.8,https://image.yes24.com/goods/5847218/L,5847218
Python으로 시작하는 빅데이터분석 및 인공지능,조준모,인피니티북스,2019년 08월,"24,000",,https://image.yes24.com/goods/78519548/L,78519548
Python Standard Library,,한빛미디어,2001년 09월,"18,000",10,https://image.yes24.com/goods/226321/L,226321
Getting Start Python,김영아,구민사,2016년 06월,"22,500",,https://image.yes24.com/goods/28470507/L,28470507
Head First Python,폴 배리,한빛미디어,2016년 03월,"16,200",,https://image.yes24.com/goods/25255425/L,25255425
Head First Python,폴 배리,한빛미디어,2017년 12월,"28,800",9,https://image.yes24.com/goods/57435424/L,57435424
MAYA Python 테크닉,한동일,비엘북스,2012년 05월,"35,100",,https://image.yes24.com/goods/7052861/L,7052861
Python How to Program,,피어슨에듀케이션코리아(PTG),2002년 12월,"40,500",6.6,https://image.yes24.com/goods/328443/L,328443
Python 예제로 배우는 OpenCV,Prateek Joshi,홍릉과학출판사,2017년 05월,"25,000",4,https://image.yes24.com/goods/41051389/L,41051389
Python 프로그래밍의 이해,창병모,교보문고,2017년 01월,"18,000",,https://image.yes24.com/goods/36107473/L,36107473
Python and Tkinter Programming,,인포북,2000년 11월,"25,200",,https://image.yes24.com/goods/171639/L,171639
Python 포켓 레퍼런스,,한빛미디어,2000년 10월,"4,140",,https://image.yes24.com/goods/163439/L,163439
Hello World Python 3,,느린생각,2018년 08월,"9,900",,https://image.yes24.com/goods/63693921/L,63693921
Python 프로그래밍 정복하기,강남오,북스홀릭퍼블리싱,2016년 02월,"22,500",,https://image.yes24.com/goods/24274944/L,24274944
파이썬과 OpenCV를 이용한 컴퓨터 비전 학습,알렉세이 스피쉐보이,에이콘출판사,2018년 11월,"31,500",8,https://image.yes24.com/goods/67022158/L,67022158
파이썬 라이브러리를 활용한 머신러닝,안드레아스 뮐러,한빛미디어,2017년 07월,"27,000",9.4,https://image.yes24.com/goods/42806875/L,42806875
"파이썬을 이용한 머신러닝, 딥러닝 실전 개발 입문",쿠지라 히코우즈쿠에,위키북스,2017년 06월,"27,000",9.5,https://image.yes24.com/goods/42496558/L,42496558
예제로 배우는 파이썬 데이터 시각화,이고 밀로바노빅,에이콘출판사,2017년 06월,"27,000",,https://image.yes24.com/goods/41809744/L,41809744
파이썬 데이터 시각화 마스터,키르시 라만,에이콘출판사,2017년 05월,"31,500",4,https://image.yes24.com/goods/39393201/L,39393201
나의 첫 파이썬,에릭 마테스,한빛미디어,2017년 05월,"27,000",8.7,https://image.yes24.com/goods/39011500/L,39011500
파이썬 웹 스크래핑,리차드 로손,에이콘출판사,2017년 04월,"18,000",,https://image.yes24.com/goods/38881567/L,38881567
파이썬으로 웹 크롤러 만들기,라이언 미첼,한빛미디어,2016년 12월,"21,600",9,https://image.yes24.com/goods/33469160/L,33469160
"머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로",세바스찬 라시카,길벗,2019년 05월,"29,700",8,https://image.yes24.com/goods/73270768/L,73270768
파이썬 시작하기,,한빛미디어,2001년 02월,"19,800",6.6,https://image.yes24.com/goods/183396/L,183396
파이썬 프로그래밍,John V. Guttag,홍릉과학출판사,2019년 02월,"29,000",,https://image.yes24.com/goods/71828222/L,71828222
"파이썬 더 쉽게, 더 깊게",츠지 신고,제이펍,2014년 09월,"23,400",7,https://image.yes24.com/goods/14422282/L,14422282
파이썬 로보틱스,렌틴 조셉,에이콘출판사,2016년 05월,"27,000",,https://image.yes24.com/goods/27583988/L,27583988
고성능 파이썬 프로그래밍,가브리엘레 라나로,에이콘출판사,2016년 04월,"10,800",,https://image.yes24.com/goods/25965053/L,25965053
처음 시작하는 파이썬,빌 루바노빅,한빛미디어,2015년 12월,"27,000",8,https://image.yes24.com/goods/23335438/L,23335438
파이썬 네트워킹 마스터,에릭 추,에이콘출판사,2018년 05월,"31,500",,https://image.yes24.com/goods/60820836/L,60820836
파이썬 라이브러리를 활용한 데이터 분석,웨스 맥키니,한빛미디어,2013년 10월,"29,700",8.7,https://image.yes24.com/goods/11043328/L,11043328
코딩 클럽 LV1. 모두를 위한 파이썬 기초,크리스 로피,한빛미디어,2015년 09월,"9,000",,https://image.yes24.com/goods/20052349/L,20052349
라즈베리 파이 프로그래밍,사이먼 몽크,제이펍,2016년 02월,"17,100",,https://image.yes24.com/goods/24525043/L,24525043
라즈베리 파이 프로그래밍,사이먼 몽크,제이펍,2013년 09월,"16,200",2,https://image.yes24.com/goods/11028520/L,11028520
Pandas Cookbook,시어도어 페트로우,에이콘출판사,2018년 03월,"36,000",8,https://image.yes24.com/goods/59396107/L,59396107
데이터 분석 따라하기,정철용,북넷,2020년 08월,"19,000",,https://image.yes24.com/goods/91860719/L,91860719
스타트업 ICDL 컴퓨팅 파이썬,박우창,PUBLS(퍼블스),2019년 11월,"19,000",,https://image.yes24.com/goods/89745323/L,89745323
대학생을 위한 파이썬 프로그래밍,크리스 로피,한빛아카데미,2016년 02월,"22,000",,https://image.yes24.com/goods/24340775/L,24340775
파이썬 for Beginner,우재남,한빛아카데미,2017년 11월,"23,000",,https://image.yes24.com/goods/57430532/L,57430532
파이썬 코딩의 기술,브렛 슬라킨,길벗,2016년 03월,"21,600",9.1,https://image.yes24.com/goods/25138160/L,25138160
해킹 입문자를 위한 TCP/IP 이론과 보안,오동진,에이콘출판사,2016년 04월,"22,500",9,https://image.yes24.com/goods/26041605/L,26041605
"데이터 과학자, 무엇을 배울 것인가",사토 히로유키,제이펍,2014년 06월,"21,600",6,https://image.yes24.com/goods/13491306/L,13491306
빅데이터 활용서 2,김경태,시대인,2016년 10월,"24,300",9.7,https://image.yes24.com/goods/32381852/L,32381852
텐서플로 入門(입문),잔카를로 자코네,에이콘출판사,2016년 10월,"18,000",9.4,https://image.yes24.com/goods/32697595/L,32697595
암호와 해킹,장삼용,정보문화사,2016년 07월,"19,800",9.4,https://image.yes24.com/goods/29255947/L,29255947
"해커의 언어, 치명적 파이썬",TJ 오코너,비제이퍼블릭(BJ퍼블릭),2013년 02월,"21,600",6.6,https://image.yes24.com/goods/8433461/L,8433461
빠르게 활용하는 파이썬 3.2 프로그래밍,신호철,위키북스,2012년 04월,"25,200",8,https://image.yes24.com/goods/6687985/L,6687985
Let's 실전 예제로 배우는 파이썬 프로그래밍,김진성,아이비김영,2020년 06월,"20,900",,https://image.yes24.com/goods/91236542/L,91236542
Step by Step 파이썬 비즈니스 통계분석,김형수,프레딕스,2020년 07월,"32,000",,https://image.yes24.com/goods/90400180/L,90400180
Step by Step 비즈니스 머신러닝 in 파이썬,김형수,프레딕스,2020년 05월,"32,000",,https://image.yes24.com/goods/90165279/L,90165279
파이썬 연습,김기용,그린 (윤덕우),2020년 02월,"26,000",,https://image.yes24.com/goods/89510536/L,89510536
파이썬을 이용한 통계적 머신러닝,박유성,자유아카데미,2020년 02월,"29,000",,https://image.yes24.com/goods/89140490/L,89140490
파이썬과 케라스로 배우는 강화학습,이웅원,위키북스,2017년 07월,"24,300",7.7,https://image.yes24.com/goods/44136413/L,44136413
파이썬 네트워크 프로그래밍,서열규,복두출판사,2020년 01월,"26,000",,https://image.yes24.com/goods/86009533/L,86009533
직장인을 위한 데이터 분석 실무 with 파이썬,이형석,위키북스,2020년 01월,"24,300",5.5,https://image.yes24.com/goods/85435138/L,85435138
CORE 파이썬 프로그래밍,,피어슨에듀케이션코리아(PTG),2002년 05월,"22,500",8,https://image.yes24.com/goods/279155/L,279155
파이썬 데이터 시각화의 입문과 활용 세트,키르시 라만,에이콘출판사,2017년 06월,"52,200",,https://image.yes24.com/goods/42510923/L,42510923
파이썬으로 배우는 알고리즘 트레이딩,조대표,위키북스,2017년 05월,"36,000",8.3,https://image.yes24.com/goods/39859885/L,39859885
파이썬 웹 프로그래밍,김석훈,한빛미디어,2015년 04월,"18,000",6.7,https://image.yes24.com/goods/17295239/L,17295239
C#과 파이썬을 활용한 OpenCV 4 프로그래밍,윤대희,위키북스,2019년 08월,"31,500",,https://image.yes24.com/goods/77186885/L,77186885
똑똑한 파이썬,황재호,(주)코딩스쿨,2019년 07월,"11,700",9.6,https://image.yes24.com/goods/73164726/L,73164726
파이썬을 활용한 부동산 데이터 분석,박준규,위키북스,2019년 05월,"22,500",,https://image.yes24.com/goods/73090891/L,73090891
자기주도 파이썬,김동규,복두출판사,2019년 04월,"15,000",,https://image.yes24.com/goods/72214838/L,72214838
파이썬 프로그래밍,강남오,북스홀릭퍼블리싱,2014년 10월,"22,500",,https://image.yes24.com/goods/14639143/L,14639143
실무에 바로 적용 할 수 있는 파이썬,김유진,다본,2019년 04월,"22,500",,https://image.yes24.com/goods/71922874/L,71922874
파이썬과 함께 배우는 신호와 시스템,남승현,홍릉과학출판사,2019년 03월,"28,000",9,https://image.yes24.com/goods/71828244/L,71828244
"파이썬을 이용한 머신러닝, 딥러닝 실전 앱 개발",쿠지라 히코우즈쿠에,위키북스,2019년 03월,"24,300",10,https://image.yes24.com/goods/71051687/L,71051687
파이썬을 이용한 비트코인 자동매매,유대표,파이스탁,2019년 02월,"18,000",8,https://image.yes24.com/goods/69773561/L,69773561
파이썬 머신러닝 완벽 가이드,권철민,위키북스,2019년 02월,"34,200",9.2,https://image.yes24.com/goods/69752484/L,69752484
파이썬을 활용한 베이지안 통계,앨런 B. 다우니,한빛미디어,2014년 07월,"16,200",8.4,https://image.yes24.com/goods/13834849/L,13834849
고성능 파이썬,미샤 고렐릭,한빛미디어,2016년 08월,"27,000",9.1,https://image.yes24.com/goods/30231783/L,30231783
"파이썬 웹 프로그래밍, 실전편",김석훈,한빛미디어,2016년 07월,"27,000",8.1,https://image.yes24.com/goods/29331035/L,29331035
모두의 라즈베리 파이 with 파이썬,이시이 모루나,길벗,2016년 06월,"22,500",9.4,https://image.yes24.com/goods/28191613/L,28191613
파이썬 웹 프로그래밍,주성식,위키북스,2016년 05월,"22,500",8,https://image.yes24.com/goods/27848133/L,27848133
모두의 파이썬,이승찬,길벗,2016년 05월,"10,800",9.4,https://image.yes24.com/goods/26876433/L,26876433
파이썬 라이브러리 레시피,이케우치 다카히로,프리렉,2016년 04월,"22,500",,https://image.yes24.com/goods/25962731/L,25962731
헬로! 파이썬 프로그래밍,워렌 산데,위키북스,2014년 02월,"22,500",,https://image.yes24.com/goods/12156977/L,12156977
왕초보! 파이썬 배워 크롤러 DIY 하다!,서진수,더알음,2016년 03월,"27,550",8.8,https://image.yes24.com/goods/24945293/L,24945293
Do it! 점프 투 파이썬,박응용,이지스퍼블리싱,2016년 03월,"16,920",9.2,https://image.yes24.com/goods/24567417/L,24567417
파이썬 웹 프로그래밍,주성식,위키북스,2014년 01월,"22,500",7.7,https://image.yes24.com/goods/11934710/L,11934710
데이터 분석을 위한 파이썬 철저 입문,최은석,위키북스,2018년 08월,"24,300",5,https://image.yes24.com/goods/63033697/L,63033697
Step by Step 파이썬 비즈니스 통계분석,김형수,프레딕스,2021년 11월,"32,000",,https://image.yes24.com/goods/105629597/L,105629597
스타트 업 파이썬,이지선,성안당,2018년 06월,"22,500",9.6,https://image.yes24.com/goods/61396007/L,61396007
슬기로운 코딩 생활 with 파이썬 으랏차차 기초편,김정욱,루비페이퍼,2018년 05월,"16,200",9.5,https://image.yes24.com/goods/61011742/L,61011742
파이썬과 케라스를 이용한 딥러닝/강화학습 주식투자,김문권,위키북스,2018년 05월,"22,500",6.3,https://image.yes24.com/goods/60890714/L,60890714
파이썬으로 배우는 컴퓨팅 사고,김진일,연두에디션,2017년 12월,"21,000",,https://image.yes24.com/goods/59273631/L,59273631
파이썬,Y. DANIEL LIANG,생능출판사,2016년 02월,"35,000",,https://image.yes24.com/goods/20181744/L,20181744
파파와 파이썬,Scion K,아이캔디,2018년 02월,"21,600",,https://image.yes24.com/goods/58667541/L,58667541
비공대생을 위한 코딩 첫걸음 with 파이썬,김일민,한성대학교출판부,2020년 09월,"18,000",,https://image.yes24.com/goods/92419712/L,92419712
파이썬으로 배우는 실전 알고리즘,마시모 디 피에로,프리렉,2015년 07월,"25,200",8,https://image.yes24.com/goods/19077576/L,19077576
예제로 쉽게 배우는 파이썬 프로그래밍,김상근,다올미디어,2020년 08월,"19,800",,https://image.yes24.com/goods/92099428/L,92099428
Hello Coding 파이썬,윤인성,한빛미디어,2018년 01월,"16,920",9,https://image.yes24.com/goods/57556147/L,57556147
파이 썬,,프리렉,2002년 03월,"28,800",,https://image.yes24.com/goods/267383/L,267383
Head First Programming,폴 배리,한빛미디어,2011년 03월,"23,400",8.4,https://image.yes24.com/goods/4785949/L,4785949
MySQL 시스템 관리와 프로그래밍,,한빛미디어,2002년 10월,"22,500",7,https://image.yes24.com/goods/309373/L,309373
반갑다 코딩!,히웰 카버,킨더랜드,2017년 01월,"14,060",,https://image.yes24.com/goods/35096239/L,35096239
전문가를 위한 머신러닝 솔루션,잘라지 트하나키,위키북스,2019년 06월,"31,500",7,https://image.yes24.com/goods/74298103/L,74298103
컴퓨팅 사고와 창의적 코딩,조대제,인피니티북스,2019년 02월,"20,000",,https://image.yes24.com/goods/70748848/L,70748848
플라스크 웹 개발,미구엘 그린버그,비제이퍼블릭(BJ퍼블릭),2016년 08월,"23,400",4,https://image.yes24.com/goods/30669136/L,30669136
나의 첫 머신러닝/딥러닝,허민석,위키북스,2019년 01월,"23,400",10,https://image.yes24.com/goods/67745857/L,67745857
사물인터넷을 품은 라즈베리 파이,김성우,제이펍,2016년 01월,"27,000",8,https://image.yes24.com/goods/23897967/L,23897967
일 잘하는 평사원의 업무 자동화,이태화,프리렉,2018년 05월,"22,500",,https://image.yes24.com/goods/60745026/L,60745026
2018 빅데이터 활용서 2,김경태,시대인,2018년 02월,"24,300",8.8,https://image.yes24.com/goods/57704745/L,57704745
